option_id,option_name,short_text,tags,selectable,raw_selectable,assignment_basis,equipment_groups,tier,raw_tier_index,option_level_raw,option_level_group_index,option_level_group_number,group_index_offset_from_raw_tier,enabled,roll_index,value_0,value_1,value_2
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,7,36000,7,8,0,True,3,42,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,7,36000,7,8,0,True,4,43,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,7,36000,7,8,0,True,5,43,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,7,36000,7,8,0,True,6,43,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,7,36000,7,8,0,True,7,44,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,7,36000,7,8,0,True,8,44,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,7,36000,7,8,0,True,9,44,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,0,45,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,1,45,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,2,45,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,3,45,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,4,46,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,5,46,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,6,46,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,7,47,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,8,47,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,8,40000,8,9,0,True,9,47,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,0,48,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,1,48,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,2,48,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,3,48,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,4,49,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,5,49,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,6,49,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,7,50,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,8,50,0,0
70,치명타발생확률,물리 치명타 확률(％) +[0%],치명타/물리,True,True,InstandardEquip.OptionsByItemType,"헬멧,장갑,목걸이,공용 갑옷,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",9,9,40990,9,10,0,True,9,50,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,0,11,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,1,11,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,2,12,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,3,12,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,4,13,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,5,13,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,6,14,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,7,14,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,8,15,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,9,15,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,0,16,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,1,16,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,2,17,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,3,17,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,4,18,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,5,18,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,6,19,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,7,19,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,8,20,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,9,20,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,0,21,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,1,21,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,2,22,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,3,22,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,4,23,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,5,23,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,6,24,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,7,24,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,8,25,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,9,25,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,0,26,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,1,26,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,2,27,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,3,27,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,4,28,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,5,28,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,6,29,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,7,29,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,8,30,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,9,30,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,0,31,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,1,31,0,0
463,치명타대미지증가,물리 치명타 대미지 증가 [0%],피해/치명타/물리,True,True,InstandardEquip.OptionsByItemType,"장갑,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,2,32,0,0
