source_file,block_index,section_type,section_group,file_offset_hex,open_slot_candidate,convertible_option_id,value_low16,value_high16,float_a,float_b,row_group,after_list_option_ids,evidence_level
item_option_open.dat,38,9,1,0x1c698,9,461,6,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c6b0,10,623,6,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c6c8,11,745,5,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c6e0,12,74,12,0,15.0,15.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c6f8,13,74,14,0,7.0,7.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c8c0,1,466,14,0,11.0,11.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c8d8,2,466,19,0,5.0,5.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c8f0,3,464,10,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c908,4,461,10,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c920,5,260,0,864,11.25,11.25,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c938,6,260,0,1036,5.25,5.25,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c950,7,725,864,0,11.0,11.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c968,8,725,1036,0,5.0,5.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c980,9,623,5,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c998,10,717,18,0,11.0,11.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c9b0,11,717,21,0,5.0,5.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c9c8,12,74,18,0,11.0,11.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c9e0,13,74,21,0,5.0,5.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1c9f8,14,730,12,0,11.0,11.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1ca10,15,730,14,0,5.0,5.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1ca28,16,745,5,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1ca40,17,752,3,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1ca58,18,922,10,20,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,38,9,1,0x1ca70,19,682,5,0,0.5,0.5,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d764,1,63,288,0,8.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d77c,2,67,288,0,8.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d794,3,66,288,0,8.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d7ac,4,64,288,0,8.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d7c4,5,65,288,0,8.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d7dc,6,68,288,0,8.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d7f4,7,69,288,0,8.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d80c,8,327,144,0,3.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d824,9,63,374,0,5.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d83c,10,67,374,0,5.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d854,11,66,374,0,5.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d86c,12,64,374,0,5.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d884,13,65,374,0,5.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d89c,14,68,374,0,5.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d8b4,15,69,374,0,5.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1d8cc,16,327,187,0,2.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1da4c,1,796,2,1,4.79,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1da64,2,797,2,1,4.79,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1da7c,3,800,2,1,4.79,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1da94,4,798,2,1,4.76,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1daac,5,799,2,1,4.79,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dac4,6,801,2,1,4.79,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dadc,7,802,2,1,4.79,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1daf4,8,351,192,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1db0c,9,351,216,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1db24,10,302,36,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1db3c,11,302,43,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1db54,12,923,22,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1db6c,13,923,26,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1db84,14,1026,3,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1db9c,15,752,3,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dbb4,16,464,15,0,1.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dbcc,17,464,18,0,0.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dbe4,18,611,120,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dbfc,19,611,144,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dc14,20,730,12,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dc2c,21,730,14,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dc44,22,352,36,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dc5c,23,352,43,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dc74,24,695,60,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dc8c,25,695,72,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dca4,26,0,54,0,5.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dcbc,27,0,64,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dd34,1,0,115,0,12.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dd4c,2,0,138,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dd64,3,929,288,0,12.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dd7c,4,929,345,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dd94,5,464,13,0,1.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1ddac,6,464,14,0,0.5,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1ddc4,7,302,43,0,12.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dddc,8,302,51,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1ddf4,9,110,10,0,12.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1de0c,10,110,12,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1de24,11,623,6,0,1.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1de3c,12,623,7,0,0.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1de54,13,461,7,0,1.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1de6c,14,461,8,0,0.5,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1de84,15,682,6,0,1.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1de9c,16,682,7,0,0.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1deb4,17,74,14,0,13.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1decc,18,74,19,0,7.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1dee4,19,745,5,0,1.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1defc,20,745,6,0,0.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e01c,1,466,19,0,14.75,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e034,2,466,22,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e04c,3,464,15,0,1.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e064,4,464,16,0,0.5,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e07c,5,461,16,0,1.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e094,6,461,17,0,0.5,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e0ac,7,717,21,0,14.75,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e0c4,8,717,25,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e0dc,9,623,20,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e0f4,10,623,26,0,1.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e10c,11,74,21,0,14.75,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e124,12,74,25,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e13c,13,730,14,0,14.75,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e154,14,730,19,0,6.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e16c,15,745,15,0,3.0,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e184,16,745,20,0,1.0,0.0,3,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e19c,17,682,6,0,1.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e1b4,18,682,7,0,0.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e1cc,19,752,4,0,1.0,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e1e4,20,752,5,0,0.5,0.0,2,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e1fc,21,723,5,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e214,22,754,3,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e22c,23,704,2,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e244,24,706,4,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e25c,25,1027,3,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,40,9,3,0x1e274,26,690,5,0,0.5,0.0,1,17,confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e314,1,63,120,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e32c,2,67,120,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e344,3,66,120,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e35c,4,64,120,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e374,5,65,120,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e38c,6,68,120,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e3a4,7,69,120,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e3bc,8,327,60,0,2.0,2.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e3d4,9,736,96,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e3ec,10,63,144,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e404,11,67,144,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e41c,12,66,144,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e434,13,64,144,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e44c,14,65,144,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e464,15,68,144,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e47c,16,69,144,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e494,17,327,72,0,1.0,1.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e4ac,18,736,115,0,6.0,6.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e5fc,1,796,5,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e614,2,797,5,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e62c,3,800,5,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e644,4,798,5,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e65c,5,799,5,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e674,6,801,5,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e68c,7,802,5,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e6a4,8,796,4,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e6bc,9,797,4,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e6d4,10,800,4,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e6ec,11,798,4,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e704,12,799,4,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e71c,13,801,4,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e734,14,802,4,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e74c,15,353,19,0,13.0,13.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e764,16,353,22,0,7.0,7.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e77c,17,352,30,0,13.0,13.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e794,18,352,36,0,7.0,7.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e7ac,19,74,6,0,12.0,12.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e7c4,20,74,7,0,6.0,6.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e8e4,1,730,12,0,8.32,8.32,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e8fc,2,730,14,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e914,3,730,16,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e92c,4,721,6,0,8.28,8.28,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e944,5,721,7,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e95c,6,721,8,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e974,7,74,6,0,8.28,8.28,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e98c,8,74,7,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e9a4,9,74,8,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e9bc,10,722,6,0,8.28,8.28,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e9d4,11,722,7,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1e9ec,12,722,8,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ea04,13,353,19,0,8.28,8.28,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ea1c,14,353,22,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ea34,15,353,30,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ea4c,16,302,24,0,8.28,8.28,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ea64,17,302,28,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ea7c,18,302,33,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ea94,19,351,20,0,8.28,8.28,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1eaac,20,351,30,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1eac4,21,351,40,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ebcc,1,463,16,0,16.0,14.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ebe4,2,463,19,0,7.0,7.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ebfc,3,463,22,0,3.0,3.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ec14,4,352,45,0,10.0,10.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ec2c,5,352,54,0,4.0,4.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ec44,6,352,64,0,2.0,2.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ec5c,7,461,8,0,2.0,3.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ec74,8,461,9,0,1.0,1.5,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ec8c,9,461,10,0,0.5,0.75,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1eca4,10,722,6,0,15.0,14.75,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ecbc,11,722,7,0,7.0,7.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ecd4,12,722,8,0,3.0,3.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ecec,13,201,20,0,16.0,14.75,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ed04,14,201,24,0,7.0,7.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ed1c,15,201,28,0,3.0,3.0,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ed34,16,727,3,0,2.0,3.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ed4c,17,727,4,0,1.0,1.5,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,41,7,0,0x1ed64,18,727,5,0,0.5,0.75,3,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1eec8,1,63,144,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1eee0,2,67,144,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1eef8,3,66,144,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1ef10,4,64,144,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1ef28,5,65,144,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1ef40,6,68,144,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1ef58,7,69,144,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1ef70,8,327,72,0,2.0,2.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1ef88,9,736,216,0,7.0,7.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1efa0,10,63,172,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1efb8,11,67,172,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1efd0,12,66,172,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1efe8,13,64,172,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f000,14,65,172,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f018,15,68,172,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f030,16,69,172,0,5.0,5.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f048,17,327,86,0,1.0,1.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f060,18,736,259,0,6.0,6.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f1b0,1,796,4,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f1c8,2,797,4,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f1e0,3,800,4,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f1f8,4,798,4,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f210,5,799,4,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f228,6,801,4,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f240,7,802,4,1,4.0,4.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f258,8,796,3,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f270,9,797,3,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f288,10,800,3,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f2a0,11,798,3,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f2b8,12,799,3,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f2d0,13,801,3,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f2e8,14,802,3,1,2.0,2.0,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f300,15,353,70,0,10.0,10.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f318,16,353,84,0,4.5,4.5,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f330,17,352,55,0,10.0,10.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f348,18,352,66,0,4.5,4.5,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f360,19,74,8,0,10.0,10.0,1,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f378,20,74,9,0,4.5,4.5,2,"10,11",confirmed_table_row_unresolved_axis
item_option_open.dat,42,8,0,0x1f390,21,351,60,0,10.0,10.0,1,"10,11",confirmed_table_row_unresolved_axis
