converter_type,converter_probability,converter_probability_source,equipment_bucket,item_group_ids,item_group_names,grade_code,grade_name,section_group,open_slot,candidate_index,option_id,option_name,option_value_arity,option_display,value_raw,value_0_low16,value_1_high16,normal_probability,improved_probability,option_tier,probability_sum_valid,source_file_name,source_block_index,source_file_offset,mapping_basis,mapping_confidence
개량된 변환기,11,float_b,벨트,6,벨트,8,DX 유니크,0,4,1,725,최대체력증가,1,최대 HP +576,576,576,0,11,11,1,true,item_option_open.dat,75,0x37958,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,6,float_b,벨트,6,벨트,8,DX 유니크,0,4,2,725,최대체력증가,1,최대 HP +691,691,691,0,6,6,2,true,item_option_open.dat,75,0x37970,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,8,DX 유니크,0,4,3,725,최대체력증가,1,최대 HP +829,829,829,0,3,3,3,true,item_option_open.dat,75,0x37988,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,11,float_b,벨트,6,벨트,8,DX 유니크,0,4,4,352,최대체력증가P,1,최대 HP 증가 54%,54,54,0,11,11,1,true,item_option_open.dat,75,0x379a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,6,float_b,벨트,6,벨트,8,DX 유니크,0,4,5,352,최대체력증가P,1,최대 HP 증가 64%,64,64,0,6,6,2,true,item_option_open.dat,75,0x379b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,8,DX 유니크,0,4,6,352,최대체력증가P,1,최대 HP 증가 76%,76,76,0,3,3,3,true,item_option_open.dat,75,0x379d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,11,float_b,벨트,6,벨트,8,DX 유니크,0,4,7,611,소환수모든스탯증가,1,소환수의 모든 스탯 60 증가,60,60,0,11,11,1,true,item_option_open.dat,75,0x379e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,6,float_b,벨트,6,벨트,8,DX 유니크,0,4,8,611,소환수모든스탯증가,1,소환수의 모든 스탯 72 증가,72,72,0,6,6,2,true,item_option_open.dat,75,0x37a00,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,8,DX 유니크,0,4,9,611,소환수모든스탯증가,1,소환수의 모든 스탯 86 증가,86,86,0,3,3,3,true,item_option_open.dat,75,0x37a18,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,11,float_b,벨트,6,벨트,8,DX 유니크,0,4,10,695,"(소환수,펫)최대체력증가P",1,동반자의 최대 HP 증가 46％,46,46,0,11,11,1,true,item_option_open.dat,75,0x37a30,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,6,float_b,벨트,6,벨트,8,DX 유니크,0,4,11,695,"(소환수,펫)최대체력증가P",1,동반자의 최대 HP 증가 55％,55,55,0,6,6,2,true,item_option_open.dat,75,0x37a48,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,8,DX 유니크,0,4,12,695,"(소환수,펫)최대체력증가P",1,동반자의 최대 HP 증가 66％,66,66,0,3,3,3,true,item_option_open.dat,75,0x37a60,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,11,float_b,벨트,6,벨트,8,DX 유니크,0,4,13,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 18％,18,18,0,11,11,1,true,item_option_open.dat,75,0x37a78,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,6,float_b,벨트,6,벨트,8,DX 유니크,0,4,14,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 21％,21,21,0,6,6,2,true,item_option_open.dat,75,0x37a90,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,8,DX 유니크,0,4,15,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 25％,25,25,0,3,3,3,true,item_option_open.dat,75,0x37aa8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,1,63,힘상승,1,힘 +360,360,360,0,7,7,1,true,item_option_open.dat,76,0x37c50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,2,67,민첩성상승,1,민첩성 +360,360,360,0,7,7,1,true,item_option_open.dat,76,0x37c68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,3,66,건강상승,1,건강 +360,360,360,0,7,7,1,true,item_option_open.dat,76,0x37c80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,4,64,지혜상승,1,지혜 +360,360,360,0,7,7,1,true,item_option_open.dat,76,0x37c98,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,5,65,지식상승,1,지식 +360,360,360,0,7,7,1,true,item_option_open.dat,76,0x37cb0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,6,68,카리스마상승,1,카리스마 +360,360,360,0,7,7,1,true,item_option_open.dat,76,0x37cc8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,7,69,행운상승,1,운 +360,360,360,0,7,7,1,true,item_option_open.dat,76,0x37ce0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,1,8,327,모든능력치증가,1,모든 스탯 180 증가,180,180,0,2,2,1,true,item_option_open.dat,76,0x37cf8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,1,9,736,현아이템착용레벨감소,1,이 아이템의 착용 레벨 -216,216,216,0,7,7,1,true,item_option_open.dat,76,0x37d10,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,1,10,63,힘상승,1,힘 +432,432,432,0,5,5,2,true,item_option_open.dat,76,0x37d28,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,1,11,67,민첩성상승,1,민첩성 +432,432,432,0,5,5,2,true,item_option_open.dat,76,0x37d40,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,1,12,66,건강상승,1,건강 +432,432,432,0,5,5,2,true,item_option_open.dat,76,0x37d58,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,1,13,64,지혜상승,1,지혜 +432,432,432,0,5,5,2,true,item_option_open.dat,76,0x37d70,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,1,14,65,지식상승,1,지식 +432,432,432,0,5,5,2,true,item_option_open.dat,76,0x37d88,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,1,15,68,카리스마상승,1,카리스마 +432,432,432,0,5,5,2,true,item_option_open.dat,76,0x37da0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,1,16,69,행운상승,1,운 +432,432,432,0,5,5,2,true,item_option_open.dat,76,0x37db8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1,float_b,벨트,6,벨트,9,ULT 유니크,0,1,17,327,모든능력치증가,1,모든 스탯 216 증가,216,216,0,1,1,2,true,item_option_open.dat,76,0x37dd0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,6,float_b,벨트,6,벨트,9,ULT 유니크,0,1,18,736,현아이템착용레벨감소,1,이 아이템의 착용 레벨 -259,259,259,0,6,6,2,true,item_option_open.dat,76,0x37de8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,1,796,레벨비례힘상승,2,힘 +1/레벨 3,65539,3,1,5,5,1,true,item_option_open.dat,76,0x37f38,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,2,797,레벨비례민첩성상승,2,민첩성 +1/레벨 3,65539,3,1,5,5,1,true,item_option_open.dat,76,0x37f50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,3,800,레벨비례지식상승,2,지식 +1/레벨 3,65539,3,1,5,5,1,true,item_option_open.dat,76,0x37f68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,4,798,레벨비례건강상승,2,건강 +1/레벨 3,65539,3,1,5,5,1,true,item_option_open.dat,76,0x37f80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,5,799,레벨비례지혜상승,2,지혜 +1/레벨 3,65539,3,1,5,5,1,true,item_option_open.dat,76,0x37f98,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,6,801,레벨비례카리스마상승,2,카리스마 +1/레벨 3,65539,3,1,5,5,1,true,item_option_open.dat,76,0x37fb0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,7,802,레벨비례운상승,2,운 +1/레벨 3,65539,3,1,5,5,1,true,item_option_open.dat,76,0x37fc8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,2,8,796,레벨비례힘상승,2,힘 +1/레벨 2,65538,2,1,2,2,2,true,item_option_open.dat,76,0x37fe0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,2,9,797,레벨비례민첩성상승,2,민첩성 +1/레벨 2,65538,2,1,2,2,2,true,item_option_open.dat,76,0x37ff8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,2,10,800,레벨비례지식상승,2,지식 +1/레벨 2,65538,2,1,2,2,2,true,item_option_open.dat,76,0x38010,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,2,11,798,레벨비례건강상승,2,건강 +1/레벨 2,65538,2,1,2,2,2,true,item_option_open.dat,76,0x38028,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,2,12,799,레벨비례지혜상승,2,지혜 +1/레벨 2,65538,2,1,2,2,2,true,item_option_open.dat,76,0x38040,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,2,13,801,레벨비례카리스마상승,2,카리스마 +1/레벨 2,65538,2,1,2,2,2,true,item_option_open.dat,76,0x38058,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,2,14,802,레벨비례운상승,2,운 +1/레벨 2,65538,2,1,2,2,2,true,item_option_open.dat,76,0x38070,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,15.5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,15,673,"(소환수,펫)모든스탯증가",1,동반자의 모든 기초 능력치 +144,144,144,0,16,15.5,1,true,item_option_open.dat,76,0x38088,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8.5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,16,673,"(소환수,펫)모든스탯증가",1,동반자의 모든 기초 능력치 +172,172,172,0,8.5,8.5,2,true,item_option_open.dat,76,0x380a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,15.5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,17,351,방어력증가P,1,방어력 증가 43%,43,43,0,16,15.5,1,true,item_option_open.dat,76,0x380b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8.5,float_b,벨트,6,벨트,9,ULT 유니크,0,2,18,351,방어력증가P,1,방어력 증가 51%,51,51,0,8.5,8.5,2,true,item_option_open.dat,76,0x380d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,9,ULT 유니크,0,2,19,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 5%,5,5,0,2,3,1,true,item_option_open.dat,76,0x380e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,3,1,466,더블크리티컬대미지감소,1,받는 물리 더블 크리티컬 대미지 감소 36%,36,36,0,8,7,1,true,item_option_open.dat,76,0x38220,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,벨트,6,벨트,9,ULT 유니크,0,3,2,466,더블크리티컬대미지감소,1,받는 물리 더블 크리티컬 대미지 감소 43%,43,43,0,4,4,2,true,item_option_open.dat,76,0x38238,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,3,3,466,더블크리티컬대미지감소,1,받는 물리 더블 크리티컬 대미지 감소 51%,51,51,0,2,2,3,true,item_option_open.dat,76,0x38250,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,3,4,683,"(소환수,펫)물리공격력증가P",1,동반자의 물리 공격력 증가 43％,43,43,0,8,8,1,true,item_option_open.dat,76,0x38268,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,벨트,6,벨트,9,ULT 유니크,0,3,5,683,"(소환수,펫)물리공격력증가P",1,동반자의 물리 공격력 증가 51％,51,51,0,4,4,2,true,item_option_open.dat,76,0x38280,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,3,6,683,"(소환수,펫)물리공격력증가P",1,동반자의 물리 공격력 증가 61％,61,61,0,2,2,3,true,item_option_open.dat,76,0x38298,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,3,7,725,최대체력증가,1,최대 HP +576,576,576,0,8,8,1,true,item_option_open.dat,76,0x382b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,벨트,6,벨트,9,ULT 유니크,0,3,8,725,최대체력증가,1,최대 HP +691,691,691,0,4,4,2,true,item_option_open.dat,76,0x382c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,3,9,725,최대체력증가,1,최대 HP +829,829,829,0,2,2,3,true,item_option_open.dat,76,0x382e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,3,10,74,공격속도증가,1,공격 속도 증가 20%,20,20,0,8,8,1,true,item_option_open.dat,76,0x382f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,벨트,6,벨트,9,ULT 유니크,0,3,11,74,공격속도증가,1,공격 속도 증가 25%,25,25,0,4,4,2,true,item_option_open.dat,76,0x38310,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,3,12,74,공격속도증가,1,공격 속도 증가 30%,30,30,0,2,2,3,true,item_option_open.dat,76,0x38328,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,3,13,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 14％,14,14,0,8,8,1,true,item_option_open.dat,76,0x38340,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,벨트,6,벨트,9,ULT 유니크,0,3,14,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 16％,16,16,0,4,4,2,true,item_option_open.dat,76,0x38358,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,3,15,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 19％,19,19,0,2,2,3,true,item_option_open.dat,76,0x38370,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,3,16,685,"(소환수,펫)물리치명타발동확률",1,동반자의 물리 치명타 확률(％) +12％,12,12,0,8,8,1,true,item_option_open.dat,76,0x38388,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,벨트,6,벨트,9,ULT 유니크,0,3,17,685,"(소환수,펫)물리치명타발동확률",1,동반자의 물리 치명타 확률(％) +14％,14,14,0,4,4,2,true,item_option_open.dat,76,0x383a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,3,18,685,"(소환수,펫)물리치명타발동확률",1,동반자의 물리 치명타 확률(％) +16％,16,16,0,2,2,3,true,item_option_open.dat,76,0x383b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,3,19,352,최대체력증가P,1,최대 HP 증가 48%,48,48,0,8,8,1,true,item_option_open.dat,76,0x383d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,벨트,6,벨트,9,ULT 유니크,0,3,20,352,최대체력증가P,1,최대 HP 증가 57%,57,57,0,4,4,2,true,item_option_open.dat,76,0x383e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,3,21,352,최대체력증가P,1,최대 HP 증가 68%,68,68,0,2,2,3,true,item_option_open.dat,76,0x38400,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,9,ULT 유니크,0,3,22,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 10%,10,10,0,2,3,1,true,item_option_open.dat,76,0x38418,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,4,1,725,최대체력증가,1,최대 HP +691,691,691,0,8.5,8,1,true,item_option_open.dat,76,0x38508,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3.75,float_b,벨트,6,벨트,9,ULT 유니크,0,4,2,725,최대체력증가,1,최대 HP +829,829,829,0,4,3.75,2,true,item_option_open.dat,76,0x38520,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,4,3,725,최대체력증가,1,최대 HP +994,994,994,0,2,2,3,true,item_option_open.dat,76,0x38538,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,벨트,6,벨트,9,ULT 유니크,0,4,4,352,최대체력증가P,1,최대 HP 증가 64%,64,64,0,7,7,1,true,item_option_open.dat,76,0x38550,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3.75,float_b,벨트,6,벨트,9,ULT 유니크,0,4,5,352,최대체력증가P,1,최대 HP 증가 76%,76,76,0,4,3.75,2,true,item_option_open.dat,76,0x38568,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,4,6,352,최대체력증가P,1,최대 HP 증가 91%,91,91,0,2,2,3,true,item_option_open.dat,76,0x38580,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,4,7,611,소환수모든스탯증가,1,소환수의 모든 스탯 60 증가,60,60,0,8,8,1,true,item_option_open.dat,76,0x38598,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3.75,float_b,벨트,6,벨트,9,ULT 유니크,0,4,8,611,소환수모든스탯증가,1,소환수의 모든 스탯 72 증가,72,72,0,4,3.75,2,true,item_option_open.dat,76,0x385b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,4,9,611,소환수모든스탯증가,1,소환수의 모든 스탯 86 증가,86,86,0,2,2,3,true,item_option_open.dat,76,0x385c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,4,10,695,"(소환수,펫)최대체력증가P",1,동반자의 최대 HP 증가 55％,55,55,0,8,8,1,true,item_option_open.dat,76,0x385e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,9,ULT 유니크,0,4,11,695,"(소환수,펫)최대체력증가P",1,동반자의 최대 HP 증가 66％,66,66,0,3.5,3,2,true,item_option_open.dat,76,0x385f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1,float_b,벨트,6,벨트,9,ULT 유니크,0,4,12,695,"(소환수,펫)최대체력증가P",1,동반자의 최대 HP 증가 79％,79,79,0,1,1,3,true,item_option_open.dat,76,0x38610,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,4,13,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 21％,21,21,0,8,8,1,true,item_option_open.dat,76,0x38628,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,9,ULT 유니크,0,4,14,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 25％,25,25,0,3.5,3,2,true,item_option_open.dat,76,0x38640,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1,float_b,벨트,6,벨트,9,ULT 유니크,0,4,15,716,"(소환수,펫)공속증가",1,동반자의 공격 속도 증가 30％,30,30,0,1,1,3,true,item_option_open.dat,76,0x38658,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,9,ULT 유니크,0,4,16,461,마법치명타확률증가,1,마법 치명타 확률(％) +12%,12,12,0,2,3,1,true,item_option_open.dat,76,0x38670,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.5,float_b,벨트,6,벨트,9,ULT 유니크,0,4,17,461,마법치명타확률증가,1,마법 치명타 확률(％) +13%,13,13,0,1,1.5,2,true,item_option_open.dat,76,0x38688,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,0.75,float_b,벨트,6,벨트,9,ULT 유니크,0,4,18,461,마법치명타확률증가,1,마법 치명타 확률(％) +14%,14,14,0,0.5,0.75,3,true,item_option_open.dat,76,0x386a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,4,19,302,이동속도증가,1,이동 속도 증가 60%,60,60,0,8,8,1,true,item_option_open.dat,76,0x386b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3.75,float_b,벨트,6,벨트,9,ULT 유니크,0,4,20,302,이동속도증가,1,이동 속도 증가 72%,72,72,0,4,3.75,2,true,item_option_open.dat,76,0x386d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,4,21,302,이동속도증가,1,이동 속도 증가 86%,86,86,0,2,2,3,true,item_option_open.dat,76,0x386e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,벨트,6,벨트,9,ULT 유니크,0,4,22,719,"(소환수,펫)상태이상저항증가",1,동반자의 이상 저항(％) +36％,36,36,0,8,8,1,true,item_option_open.dat,76,0x38700,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3.75,float_b,벨트,6,벨트,9,ULT 유니크,0,4,23,719,"(소환수,펫)상태이상저항증가",1,동반자의 이상 저항(％) +43％,43,43,0,4,3.75,2,true,item_option_open.dat,76,0x38718,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,벨트,6,벨트,9,ULT 유니크,0,4,24,719,"(소환수,펫)상태이상저항증가",1,동반자의 이상 저항(％) +51％,51,51,0,2,2,3,true,item_option_open.dat,76,0x38730,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,벨트,6,벨트,9,ULT 유니크,0,4,25,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 10%,10,10,0,2,3,1,true,item_option_open.dat,76,0x38748,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,장갑/팔찌,"2,5","장갑,팔찌",7,유니크,0,1,1,63,힘상승,1,힘 +60,60,60,0,7,7,1,true,item_option_open.dat,85,0x3e580,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,장갑/팔찌,"2,5","장갑,팔찌",7,유니크,0,1,2,67,민첩성상승,1,민첩성 +60,60,60,0,7,7,1,true,item_option_open.dat,85,0x3e598,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,장갑/팔찌,"2,5","장갑,팔찌",7,유니크,0,1,3,66,건강상승,1,건강 +60,60,60,0,7,7,1,true,item_option_open.dat,85,0x3e5b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,장갑/팔찌,"2,5","장갑,팔찌",7,유니크,0,1,4,64,지혜상승,1,지혜 +60,60,60,0,7,7,1,true,item_option_open.dat,85,0x3e5c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,장갑/팔찌,"2,5","장갑,팔찌",7,유니크,0,1,5,65,지식상승,1,지식 +60,60,60,0,7,7,1,true,item_option_open.dat,85,0x3e5e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
